user_id,signup_date,age,country,device_type,traffic_source,income_segment,engagement_score,historical_platform_usage,email_verified,payment_method,prior_trial_user,student_flag,timezone,app_version,signup_hour_utc,notification_opt_in,account_completeness_score,cohort_week
870,2025-04-26,32.0,AU,tablet,direct,<40k,79.74,23.725,1,bank_debit,0,0,UTC-05:00,3.10.0,7,1,0.85,68
871,2024-09-12,16.0,CA,web_mobile,organic_search,,60.36,5.768,1,paypal,0,0,UTC+05:30,3.10.2,6,1,0.48,36
872,2025-04-21,37.0,US,mobile_android,direct,unknown,62.47,8.061,1,card,0,1,UTC+05:30,3.11.1,1,1,0.49,68
873,2024-07-06,38.0,US,web_mobile,organic_search,40k_70k,35.95,16.205,1,apple_pay,0,0,UTC-08:00,3.9.1,17,1,0.51,26
874,2024-12-21,19.0,CA,web_desktop,paid_social,40k_70k,65.16,4.923,1,apple_pay,0,0,UTC+08:00,3.11.0,2,0,0.91,50
875,2024-01-17,26.0,BR,mobile_android,organic_search,150k_plus,35.28,11.285,1,google_pay,0,0,UTC-05:00,4.0.0-beta,11,1,0.51,2
876,2024-11-24,27.0,PH,mobile_android,email,70k_100k,55.59,29.192,1,paypal,1,0,UTC+00:00,3.9.1,19,1,0.59,46
877,2025-07-13,35.0,IN,web_desktop,organic_search,70k_100k,43.84,8.968,1,card,0,1,UTC-05:00,3.10.0,15,1,0.46,79
878,2024-09-26,33.0,IN,mobile_ios,direct,,44.17,13.926,1,paypal,0,0,UTC+01:00,3.11.0,19,1,0.66,38
879,2024-02-12,31.0,GB,web_desktop,organic_search,<40k,76.37,8.232,1,card,1,0,UTC+01:00,3.11.0,2,1,0.96,6
880,2025-08-21,28.0,IN,mobile_android,organic_search,70k_100k,37.07,10.195,1,card,0,0,UTC+08:00,3.11.1,22,1,0.71,85
881,2024-07-30,20.0,IN,mobile_android,organic_search,70k_100k,50.17,6.867,1,card,0,0,UTC+08:00,3.11.1,10,1,0.44,30
882,2025-04-15,16.0,PH,mobile_android,organic_search,,58.41,6.599,1,card,0,0,UTC-05:00,4.0.0-beta,19,1,0.56,67
883,2025-06-08,46.0,IN,web_mobile,direct,<40k,55.79,6.91,1,apple_pay,0,0,UTC-05:00,3.10.0,14,0,0.74,74
884,2024-08-06,36.0,US,tablet,direct,40k_70k,36.09,12.069,1,paypal,0,0,UTC+08:00,4.0.0-beta,11,0,0.99,31
885,2024-08-02,20.0,US,tablet,paid_social,unknown,42.97,8.663,1,paypal,0,0,UTC+05:30,3.9.0,3,1,0.52,30
886,2025-01-13,43.0,BR,web_desktop,email,40k_70k,55.94,6.023,1,apple_pay,0,0,UTC+05:30,3.10.2,2,1,0.7,54
887,2024-12-05,16.0,NG,web_desktop,direct,70k_100k,68.16,11.146,1,card,0,0,UTC+01:00,3.10.0,13,0,0.74,48
888,2024-03-25,32.0,US,mobile_ios,email,100k_150k,52.1,14.275,0,card,0,0,UTC+08:00,3.9.0,21,0,0.41,12
889,2024-03-01,27.0,CA,mobile_android,direct,70k_100k,47.83,10.861,1,card,0,1,UTC+01:00,3.11.0,4,0,0.94,8
890,2024-02-03,34.0,DE,mobile_ios,paid_social,150k_plus,39.8,4.751,1,card,0,0,UTC+01:00,3.10.0,4,1,0.93,4
891,2024-08-18,26.0,NG,mobile_ios,organic_search,150k_plus,57.3,9.408,1,card,0,0,UTC-08:00,3.11.0,11,0,0.55,32
892,2024-04-09,23.0,PH,web_desktop,organic_search,40k_70k,29.96,4.627,1,card,0,0,UTC-05:00,3.9.1,14,1,0.77,14
893,2025-07-06,38.0,BR,mobile_ios,direct,70k_100k,71.1,24.504,1,apple_pay,0,1,UTC+08:00,3.11.1,1,0,0.46,78
894,2025-09-25,21.0,GB,web_mobile,referral,100k_150k,32.89,7.393,1,card,1,1,UTC+05:30,3.11.1,21,1,0.56,90
895,2025-08-04,20.0,NG,tablet,organic_search,<40k,47.95,12.67,1,google_pay,1,0,UTC+00:00,3.11.1,8,1,0.79,83
896,2024-07-06,27.0,US,mobile_android,affiliate,,61.32,2.897,1,card,0,0,UTC+05:30,3.11.0,4,1,0.49,26
897,2024-08-31,30.0,US,mobile_ios,email,100k_150k,59.98,7.896,1,paypal,0,0,UTC+08:00,3.9.1,11,1,0.93,34
898,2025-12-04,16.0,CA,web_desktop,paid_social,,54.68,4.619,1,card,1,0,UTC+01:00,3.10.2,13,1,0.97,100
899,2024-04-07,35.0,US,web_desktop,paid_social,40k_70k,28.66,3.987,1,card,1,0,UTC+05:30,3.10.0,13,1,0.36,13
900,2024-09-03,23.0,CA,web_desktop,affiliate,70k_100k,29.95,8.505,1,card,0,0,UTC-05:00,3.9.1,9,1,0.87,35
901,2024-11-20,,US,web_desktop,affiliate,<40k,41.1,9.141,1,card,0,1,UTC-05:00,3.10.0,18,0,0.42,46
902,2024-10-26,16.0,US,web_desktop,paid_social,<40k,34.17,8.925,1,card,0,0,UTC-08:00,3.11.1,1,1,0.68,42
903,2025-11-17,21.0,PH,web_mobile,email,unknown,57.16,7.758,1,paypal,0,0,UTC-05:00,3.11.0,16,1,0.98,98
904,2025-08-15,16.0,SG,mobile_ios,email,40k_70k,30.75,5.01,1,google_pay,0,0,UTC+05:30,3.10.2,5,0,0.91,84
905,2025-12-18,29.0,DE,tablet,email,40k_70k,24.63,10.653,0,apple_pay,1,0,UTC+01:00,3.10.0,3,1,0.99,102
906,2024-06-12,36.0,CA,web_desktop,direct,150k_plus,32.12,8.187,1,apple_pay,1,0,UTC+05:30,3.10.2,5,1,0.79,23
907,2024-02-19,39.0,DE,mobile_android,paid_social,150k_plus,70.73,36.93,1,paypal,0,0,UTC+00:00,4.0.0-beta,10,0,0.65,7
908,2025-10-25,37.0,DE,mobile_android,direct,40k_70k,39.79,8.707,1,card,0,0,UTC-05:00,3.9.1,20,1,0.74,94
909,2024-04-10,22.0,DE,tablet,referral,150k_plus,55.19,11.746,1,bank_debit,0,0,UTC-08:00,3.10.0,4,1,0.83,14
910,2025-04-22,28.0,IN,mobile_ios,paid_social,<40k,58.7,20.703,1,card,1,0,UTC-05:00,3.11.0,3,0,0.99,68
911,2025-10-12,18.0,BR,web_desktop,referral,40k_70k,57.08,9.385,1,card,0,0,UTC+08:00,3.10.2,0,0,0.56,92
912,2024-02-15,43.0,NG,mobile_ios,direct,70k_100k,60.49,5.719,1,google_pay,0,1,UTC+00:00,3.10.2,23,1,0.52,6
913,2025-03-29,26.0,NG,mobile_android,direct,40k_70k,47.42,3.795,1,google_pay,1,0,UTC+01:00,3.10.2,10,0,0.9,64
914,2025-11-29,48.0,US,mobile_android,email,70k_100k,52.79,13.258,1,card,1,0,UTC+08:00,3.9.0,16,1,0.46,99
915,2025-12-01,26.0,IN,mobile_ios,affiliate,unknown,54.86,11.305,1,card,1,0,UTC+05:30,3.9.1,5,1,0.58,100
916,2024-07-28,31.0,DE,mobile_ios,paid_social,70k_100k,41.18,9.358,1,card,0,0,UTC+01:00,3.10.2,13,1,1.0,29
917,2024-07-07,22.0,SG,mobile_android,referral,40k_70k,39.09,5.54,1,card,0,0,UTC+08:00,3.10.2,10,1,0.87,26
918,2024-06-18,29.0,PH,mobile_android,direct,40k_70k,68.57,11.576,1,paypal,0,0,UTC-05:00,3.9.0,1,0,0.43,24
919,2025-03-11,34.0,NG,mobile_ios,paid_social,,50.97,10.77,1,google_pay,0,0,UTC+08:00,3.11.1,7,0,0.87,62
920,2025-10-17,24.0,IN,mobile_android,direct,150k_plus,40.39,4.134,1,card,0,0,UTC+08:00,3.11.0,20,0,0.62,93
921,2025-10-27,21.0,PH,mobile_android,direct,40k_70k,54.96,14.643,1,paypal,0,0,UTC+01:00,3.11.1,12,1,0.85,95
922,2024-08-25,25.0,AU,web_desktop,email,40k_70k,51.87,7.559,1,card,0,0,UTC-05:00,3.10.2,0,1,0.47,33
923,2025-01-11,23.0,DE,mobile_android,paid_social,100k_150k,26.46,6.886,1,bank_debit,0,0,UTC-08:00,3.11.0,13,1,0.54,53
924,2025-06-11,31.0,CA,web_desktop,email,100k_150k,75.51,7.214,1,card,0,0,UTC-05:00,3.10.2,23,1,0.69,75
925,2025-05-08,53.0,US,web_desktop,paid_social,<40k,36.4,11.276,1,paypal,0,0,UTC-05:00,3.9.1,8,1,0.54,70
926,2024-01-25,16.0,US,web_desktop,direct,40k_70k,37.82,3.726,1,paypal,0,0,UTC-05:00,3.10.0,4,0,0.67,3
927,2025-10-08,16.0,NG,tablet,direct,70k_100k,32.06,9.436,1,bank_debit,0,0,UTC+00:00,3.9.0,7,1,0.84,92
928,2025-11-03,27.0,IN,web_mobile,direct,40k_70k,39.29,13.318,1,card,0,0,UTC+08:00,3.10.2,3,1,0.6,96
929,2025-04-09,38.0,US,web_mobile,organic_search,<40k,39.04,7.461,1,card,0,0,UTC-05:00,3.10.2,4,0,0.76,66
930,2024-10-25,16.0,SG,web_desktop,paid_social,70k_100k,42.24,16.802,1,card,0,0,UTC-05:00,3.10.0,13,0,0.65,42
931,2025-07-31,37.0,NG,mobile_ios,paid_social,70k_100k,59.38,10.733,0,google_pay,0,0,UTC-05:00,3.10.2,10,1,0.96,82
932,2024-05-10,36.0,NG,mobile_ios,affiliate,100k_150k,58.95,6.729,0,card,0,0,UTC-08:00,3.10.0,2,1,0.82,18
933,2024-06-10,41.0,NG,web_desktop,affiliate,70k_100k,55.39,20.445,1,paypal,0,0,UTC-08:00,4.0.0-beta,13,1,0.47,23
934,2025-12-17,39.0,US,mobile_android,paid_social,unknown,19.1,7.21,1,paypal,0,1,UTC-05:00,3.11.0,1,1,0.79,102
935,2024-09-12,39.0,CA,mobile_android,referral,40k_70k,34.93,5.313,1,card,1,0,UTC+08:00,4.0.0-beta,16,1,0.86,36
936,2025-06-25,41.0,US,web_desktop,direct,70k_100k,35.13,5.866,1,google_pay,0,0,UTC+05:30,3.11.1,23,1,0.95,77
937,2024-10-19,41.0,PH,web_desktop,paid_social,40k_70k,5.48,2.695,1,card,0,0,UTC+05:30,3.11.0,11,0,0.91,41
938,2025-08-02,26.0,US,mobile_ios,referral,70k_100k,46.08,8.026,0,card,0,0,UTC-08:00,3.10.0,15,1,0.83,82
939,2025-08-09,35.0,PH,web_mobile,affiliate,<40k,53.06,6.883,1,bank_debit,0,0,UTC+08:00,3.11.1,9,1,0.42,83
940,2024-12-31,27.0,US,web_mobile,paid_social,40k_70k,28.75,10.164,0,card,0,0,UTC+08:00,3.10.2,13,1,0.56,52
941,2024-10-04,30.0,CA,mobile_ios,organic_search,<40k,52.91,14.332,1,card,1,1,UTC+05:30,3.10.2,4,1,0.95,39
942,2025-05-17,16.0,NG,mobile_android,affiliate,70k_100k,50.47,11.162,1,card,0,0,UTC+08:00,3.11.0,1,1,0.58,71
943,2024-05-29,28.0,US,web_mobile,referral,,30.41,16.007,1,google_pay,0,0,UTC+05:30,3.10.2,14,1,0.37,21
944,2024-07-31,35.0,US,web_desktop,organic_search,40k_70k,46.05,12.582,0,card,0,0,UTC-08:00,3.10.2,12,1,0.6,30
945,2024-02-05,33.0,US,mobile_android,organic_search,100k_150k,54.02,6.405,1,apple_pay,0,0,UTC+01:00,3.10.2,1,1,0.54,5
946,2025-01-13,32.0,GB,web_mobile,direct,,34.61,9.933,0,card,0,0,UTC-05:00,3.11.0,20,0,0.98,54
947,2025-04-14,34.0,CA,web_desktop,direct,40k_70k,22.78,14.582,0,google_pay,0,0,UTC-05:00,3.10.2,1,1,0.78,67
948,2024-10-04,20.0,SG,web_desktop,organic_search,,27.97,4.327,1,paypal,1,0,UTC+05:30,3.11.0,11,1,0.43,39
949,2025-06-30,42.0,IN,mobile_android,direct,unknown,38.53,9.253,1,card,0,0,UTC+05:30,3.11.0,14,1,0.55,78
950,2024-11-06,16.0,NG,web_desktop,organic_search,100k_150k,53.99,11.238,1,paypal,0,0,UTC+01:00,3.9.1,21,1,0.49,44
951,2024-06-01,30.0,GB,web_mobile,paid_social,,50.9,7.203,1,card,0,0,UTC+08:00,3.11.0,8,0,0.81,21
952,2024-01-04,16.0,AU,mobile_ios,paid_social,40k_70k,19.2,3.097,1,card,0,0,UTC-05:00,4.0.0-beta,19,0,0.56,0
953,2025-09-13,40.0,GB,web_desktop,email,40k_70k,32.81,7.141,1,card,0,0,UTC+08:00,3.10.0,3,1,0.61,88
954,2025-08-14,21.0,BR,web_desktop,paid_social,<40k,52.8,36.434,1,bank_debit,0,0,UTC+05:30,3.10.2,19,0,0.69,84
955,2024-11-24,43.0,PH,mobile_ios,paid_social,,50.68,9.54,1,google_pay,0,0,UTC-08:00,3.10.2,21,0,0.73,46
956,2024-06-08,16.0,US,web_mobile,referral,<40k,42.55,6.224,1,card,1,0,UTC+00:00,3.10.2,11,1,0.69,22
957,2025-03-07,45.0,DE,web_mobile,organic_search,40k_70k,60.86,12.57,1,apple_pay,0,0,UTC-08:00,3.11.0,6,1,0.98,61
958,2024-12-11,26.0,PH,mobile_ios,referral,70k_100k,29.17,6.931,1,card,0,0,UTC-08:00,3.10.0,13,1,0.9,49
959,2024-09-13,26.0,GB,web_desktop,organic_search,<40k,61.85,9.442,1,paypal,0,1,UTC+05:30,3.11.1,2,1,0.99,36
960,2025-04-26,24.0,BR,mobile_ios,organic_search,70k_100k,47.76,7.126,1,card,0,0,UTC+08:00,3.10.2,3,1,0.7,68
961,2024-06-16,40.0,IN,mobile_ios,direct,40k_70k,56.16,11.263,1,card,0,0,UTC+05:30,3.11.0,21,0,0.97,23
962,2024-01-26,16.0,US,mobile_ios,affiliate,100k_150k,43.37,2.79,1,google_pay,1,0,UTC-05:00,3.10.0,6,1,0.84,3
963,2024-04-30,34.0,AU,web_desktop,organic_search,,39.51,16.227,1,card,1,0,UTC-08:00,3.11.1,9,0,0.36,17
964,2024-09-06,43.0,US,web_mobile,paid_social,unknown,57.29,13.887,1,card,0,0,UTC+00:00,3.10.2,8,0,0.61,35
965,2025-08-27,31.0,US,mobile_android,referral,40k_70k,58.73,35.266,0,card,0,0,UTC-05:00,3.10.2,19,1,0.73,86
966,2024-07-11,24.0,PH,mobile_ios,email,70k_100k,59.05,12.432,1,paypal,0,0,UTC+08:00,3.9.1,23,1,0.8,27
967,2025-12-02,31.0,US,mobile_ios,direct,150k_plus,64.5,12.62,1,card,1,0,UTC-05:00,3.11.1,7,1,0.36,100
968,2024-04-06,23.0,PH,mobile_ios,direct,150k_plus,36.63,7.544,1,card,0,0,UTC+08:00,3.11.1,12,0,0.56,13
969,2025-12-29,17.0,AU,mobile_ios,paid_social,150k_plus,38.56,2.805,1,apple_pay,1,0,UTC-08:00,3.11.0,0,1,0.79,104
970,2025-08-16,32.0,AU,mobile_android,paid_social,,51.4,7.204,1,card,0,0,UTC-08:00,3.11.0,19,1,0.71,84
971,2024-02-19,34.0,IN,tablet,organic_search,<40k,52.46,4.811,1,paypal,0,0,UTC-08:00,3.10.2,10,1,0.59,7
972,2025-01-30,30.0,US,web_mobile,organic_search,100k_150k,44.32,16.974,1,card,0,0,UTC+08:00,3.10.2,4,1,0.72,56
973,2025-05-11,24.0,NG,mobile_ios,referral,<40k,35.82,10.309,1,card,0,0,UTC+00:00,3.11.0,0,0,0.82,70
974,2024-11-29,32.0,AU,mobile_ios,direct,,74.21,10.366,1,card,1,0,UTC+05:30,3.9.1,5,0,0.7,47
975,2025-12-17,33.0,US,web_desktop,referral,70k_100k,82.81,9.279,1,bank_debit,0,0,UTC-08:00,3.10.2,19,1,0.45,102
976,2024-04-06,19.0,DE,web_desktop,direct,70k_100k,33.08,7.825,1,apple_pay,1,0,UTC-08:00,3.11.0,8,1,0.97,13
977,2025-01-28,16.0,NG,mobile_ios,organic_search,<40k,63.09,15.468,1,card,1,0,UTC-05:00,3.10.2,7,1,0.84,56
978,2025-01-10,25.0,CA,tablet,direct,100k_150k,71.07,10.274,1,card,0,0,UTC-08:00,3.11.1,12,0,0.89,53
979,2025-03-21,22.0,PH,mobile_android,direct,<40k,32.07,5.879,1,card,0,0,UTC-08:00,3.11.0,12,1,0.96,63
980,2024-07-14,19.0,DE,mobile_android,organic_search,150k_plus,43.7,7.271,1,card,1,1,UTC-08:00,3.10.0,1,0,0.58,27
981,2024-12-21,40.0,DE,web_mobile,affiliate,70k_100k,31.67,14.042,1,card,0,1,UTC+00:00,3.10.2,11,0,0.67,50
982,2024-04-02,16.0,SG,mobile_android,referral,40k_70k,51.62,7.566,1,paypal,0,0,UTC+00:00,3.10.2,1,1,0.93,13
983,2024-03-30,20.0,NG,web_desktop,email,<40k,43.44,4.284,0,paypal,0,0,UTC+00:00,3.10.0,5,1,0.54,12
984,2025-01-19,36.0,IN,web_mobile,direct,150k_plus,42.09,17.218,1,apple_pay,1,0,UTC+01:00,3.11.0,23,1,0.94,54
985,2025-06-20,42.0,US,tablet,email,100k_150k,30.24,4.877,1,card,0,0,UTC-05:00,3.11.0,22,1,0.45,76
986,2025-05-12,16.0,SG,mobile_ios,organic_search,70k_100k,45.88,7.7,1,google_pay,0,0,UTC+01:00,3.11.0,16,1,0.77,71
987,2025-11-29,,NG,mobile_ios,email,,25.65,23.418,1,paypal,0,0,UTC+08:00,3.10.2,18,0,0.72,99
988,2024-02-11,20.0,CA,web_desktop,email,100k_150k,52.83,7.699,0,card,1,0,UTC+05:30,3.11.0,1,0,0.84,5
989,2024-11-12,52.0,US,mobile_ios,organic_search,40k_70k,55.0,4.222,1,bank_debit,1,0,UTC+05:30,3.10.0,19,0,0.39,45
990,2024-02-11,44.0,CA,web_desktop,direct,150k_plus,58.91,5.642,0,google_pay,0,0,UTC+08:00,3.11.0,14,0,0.77,5
991,2024-09-20,24.0,US,web_mobile,organic_search,<40k,35.7,8.795,1,card,0,0,UTC-05:00,3.11.0,2,1,0.66,37
992,2025-06-23,21.0,NG,mobile_ios,direct,100k_150k,40.81,7.28,1,paypal,0,0,UTC-05:00,3.10.0,5,1,0.36,77
993,2025-03-10,31.0,SG,mobile_ios,email,70k_100k,47.13,5.074,1,card,0,1,UTC-05:00,3.11.0,2,1,0.43,62
994,2024-05-30,44.0,US,mobile_android,organic_search,150k_plus,34.7,1.988,1,google_pay,0,0,UTC+00:00,3.9.1,4,1,0.76,21
995,2024-02-20,39.0,US,tablet,direct,100k_150k,60.42,14.435,1,card,1,0,UTC+08:00,3.10.0,3,1,0.57,7
996,2024-04-22,20.0,US,mobile_android,organic_search,150k_plus,39.31,17.837,1,card,0,0,UTC+08:00,3.10.2,2,0,0.66,16
997,2024-11-04,44.0,US,tablet,direct,70k_100k,53.94,3.352,1,card,0,0,UTC+00:00,3.10.2,16,1,0.74,44
998,2025-12-03,28.0,US,web_desktop,organic_search,70k_100k,20.91,5.769,1,card,1,0,UTC+00:00,3.10.2,13,1,0.86,100
999,2024-10-11,16.0,CA,mobile_ios,affiliate,40k_70k,59.61,4.785,1,apple_pay,0,0,UTC+08:00,3.11.0,15,1,0.38,40
1000,2024-05-11,49.0,US,mobile_ios,paid_social,40k_70k,38.15,8.424,1,card,1,0,UTC+01:00,3.11.0,17,0,0.52,18
1001,2024-07-12,39.0,NG,web_desktop,organic_search,100k_150k,75.1,20.035,1,bank_debit,0,0,UTC-05:00,3.10.0,11,1,0.84,27
1002,2025-05-14,20.0,US,mobile_android,affiliate,<40k,25.5,5.765,1,bank_debit,0,0,UTC-08:00,3.10.0,17,1,0.97,71
1003,2024-07-21,34.0,DE,mobile_ios,direct,40k_70k,42.07,20.517,1,apple_pay,0,0,UTC+00:00,3.10.2,19,1,0.54,28
1004,2025-08-17,39.0,BR,mobile_android,direct,40k_70k,55.81,4.071,1,card,0,0,UTC-05:00,3.11.1,0,1,0.86,84
1005,2024-01-28,37.0,PH,mobile_android,referral,100k_150k,27.17,12.551,1,card,0,0,UTC-08:00,3.9.0,16,1,0.43,3
1006,2024-08-28,22.0,IN,web_mobile,email,unknown,39.74,9.927,1,card,0,0,UTC-08:00,3.10.2,21,1,0.73,34
1007,2024-07-04,18.0,AU,tablet,email,<40k,39.12,4.167,1,apple_pay,0,0,UTC+01:00,3.9.1,13,1,0.66,26
1008,2024-12-04,27.0,US,web_desktop,paid_social,100k_150k,46.34,12.1,1,card,1,0,UTC+00:00,3.9.1,13,0,0.95,48
1009,2024-10-16,21.0,PH,mobile_ios,paid_social,70k_100k,35.91,6.12,1,bank_debit,0,0,UTC+08:00,3.11.0,18,1,0.9,41
1010,2025-02-08,16.0,AU,mobile_android,direct,,32.91,2.718,1,paypal,0,1,UTC+05:30,3.10.2,10,1,0.39,57
1011,2024-08-28,31.0,PH,mobile_ios,direct,unknown,47.21,6.284,1,apple_pay,0,0,UTC-08:00,3.10.2,22,0,0.49,34
1012,2024-05-26,18.0,US,mobile_android,paid_social,70k_100k,60.21,6.795,1,google_pay,0,0,UTC+00:00,3.9.1,17,1,0.46,20
1013,2025-04-15,28.0,US,web_desktop,organic_search,70k_100k,63.06,8.137,1,google_pay,0,0,UTC+01:00,3.9.0,5,1,0.82,67
1014,2024-08-04,35.0,BR,mobile_android,direct,<40k,51.39,7.893,1,paypal,0,0,UTC+08:00,3.10.0,11,1,0.81,30
1015,2025-10-01,36.0,NG,mobile_ios,email,70k_100k,37.12,17.574,1,card,0,0,UTC+08:00,3.11.0,16,1,0.52,91
1016,2025-12-04,40.0,US,tablet,paid_social,150k_plus,55.64,6.897,1,apple_pay,0,0,UTC+00:00,3.9.0,23,1,0.6,100
1017,2024-06-17,,GB,mobile_ios,paid_social,70k_100k,41.6,3.975,1,card,0,0,UTC-05:00,3.10.0,12,1,0.53,24
1018,2024-07-18,42.0,US,web_desktop,paid_social,<40k,43.0,28.282,1,card,0,0,UTC+00:00,3.9.1,12,1,0.85,28
1019,2025-11-26,37.0,CA,web_desktop,direct,100k_150k,41.52,7.244,1,paypal,0,0,UTC-05:00,3.10.2,3,1,0.93,99
1020,2025-08-15,25.0,CA,mobile_android,affiliate,<40k,74.03,10.265,1,card,0,0,UTC-05:00,3.11.1,6,1,0.82,84
1021,2024-11-22,25.0,PH,mobile_ios,organic_search,<40k,42.98,4.771,1,card,0,0,UTC-08:00,3.10.2,15,1,0.56,46
1022,2025-01-25,16.0,US,web_mobile,referral,100k_150k,33.7,4.906,1,apple_pay,0,0,UTC+05:30,3.11.0,15,1,0.56,55
1023,2024-06-25,25.0,DE,web_desktop,direct,100k_150k,64.78,7.411,1,card,0,0,UTC+05:30,3.10.0,11,0,0.93,25
1024,2025-04-16,16.0,DE,web_desktop,affiliate,40k_70k,59.97,9.1,1,card,0,0,UTC-05:00,4.0.0-beta,1,0,0.87,67
1025,2025-11-15,18.0,DE,web_desktop,organic_search,70k_100k,51.12,15.64,1,card,0,0,UTC-08:00,3.10.0,5,1,0.66,97
1026,2024-11-29,42.0,PH,mobile_ios,email,70k_100k,26.92,3.024,1,card,0,0,UTC+01:00,3.9.0,7,1,0.38,47
1027,2024-11-13,20.0,US,mobile_android,email,100k_150k,31.9,6.559,1,card,0,0,UTC-05:00,3.11.1,20,1,0.72,45
1028,2025-03-05,36.0,US,web_desktop,email,<40k,42.69,11.291,1,paypal,0,0,UTC-08:00,3.11.1,8,0,0.88,61
1029,2025-08-22,16.0,AU,mobile_android,referral,<40k,55.78,4.051,1,apple_pay,1,0,UTC+00:00,3.10.2,7,1,0.76,85
1030,2025-01-29,41.0,GB,web_desktop,paid_social,100k_150k,41.32,10.887,1,card,1,0,UTC-05:00,3.9.0,2,1,0.39,56
1031,2024-11-18,48.0,US,mobile_android,paid_social,150k_plus,41.1,8.061,1,card,0,0,UTC-05:00,3.10.0,11,1,0.41,46
1032,2024-12-17,16.0,CA,web_desktop,organic_search,150k_plus,48.96,6.77,1,card,0,0,UTC+05:30,3.10.2,18,0,0.54,50
1033,2024-01-10,38.0,CA,web_mobile,organic_search,100k_150k,44.73,6.564,1,paypal,1,0,UTC+08:00,3.9.1,6,1,0.63,1
1034,2025-08-09,20.0,AU,web_mobile,affiliate,150k_plus,33.58,11.834,1,paypal,0,0,UTC+08:00,3.10.2,9,1,0.41,83
1035,2024-09-17,17.0,DE,web_desktop,email,40k_70k,22.24,4.436,1,paypal,0,0,UTC+01:00,3.10.2,19,1,0.66,37
1036,2025-10-04,23.0,DE,mobile_android,organic_search,unknown,67.33,23.083,1,card,1,0,UTC-08:00,3.9.0,12,0,0.48,91
1037,2024-09-27,,GB,web_mobile,direct,<40k,41.1,5.828,1,card,0,0,UTC-05:00,3.9.1,11,1,0.55,38
1038,2024-07-05,47.0,US,mobile_android,paid_social,70k_100k,55.51,6.107,1,card,0,0,UTC+00:00,3.10.2,4,1,0.9,26
1039,2025-10-07,28.0,SG,tablet,paid_social,70k_100k,42.44,5.657,1,apple_pay,0,1,UTC+01:00,3.11.0,5,1,0.59,92
1040,2024-04-09,32.0,GB,web_mobile,email,150k_plus,54.4,6.433,1,card,0,0,UTC-08:00,3.10.2,16,1,0.89,14
1041,2025-07-21,29.0,GB,mobile_ios,affiliate,<40k,42.48,12.259,1,paypal,0,0,UTC-05:00,3.11.0,2,0,0.69,81
1042,2025-08-15,21.0,BR,mobile_android,direct,<40k,46.0,15.246,1,bank_debit,0,0,UTC+08:00,3.9.1,23,1,0.61,84
1043,2024-06-11,17.0,PH,web_mobile,email,unknown,69.54,6.689,1,bank_debit,0,0,UTC+08:00,3.10.0,3,0,0.44,23
1044,2024-06-03,39.0,SG,mobile_ios,organic_search,40k_70k,52.57,11.222,1,card,0,1,UTC-05:00,3.11.1,6,0,0.77,22
1045,2024-08-31,58.0,US,mobile_ios,referral,40k_70k,24.74,11.374,1,card,0,0,UTC+05:30,3.11.0,10,1,0.59,34
1046,2025-09-24,27.0,CA,mobile_ios,organic_search,40k_70k,34.23,7.35,1,bank_debit,0,1,UTC-05:00,3.11.1,16,1,0.73,90
1047,2024-09-08,18.0,NG,web_mobile,paid_social,unknown,55.27,13.439,1,paypal,0,0,UTC-08:00,3.10.2,22,0,0.45,35
1048,2024-03-15,26.0,DE,mobile_android,direct,70k_100k,72.07,13.776,1,paypal,0,0,UTC-08:00,3.10.0,14,1,0.46,10
1049,2024-10-22,,PH,mobile_ios,organic_search,40k_70k,42.55,6.718,0,card,0,1,UTC+08:00,3.11.0,0,1,0.36,42
1050,2024-03-07,23.0,PH,mobile_ios,organic_search,<40k,13.19,2.42,1,card,0,0,UTC+00:00,3.10.2,10,1,0.82,9
1051,2025-01-23,,CA,mobile_android,paid_social,40k_70k,63.81,13.973,1,card,0,0,UTC+05:30,3.10.0,6,1,0.46,55
1052,2024-05-12,24.0,PH,mobile_android,direct,150k_plus,46.91,4.655,1,paypal,0,0,UTC+08:00,3.11.0,11,0,0.49,18
1053,2024-07-22,26.0,AU,mobile_ios,organic_search,150k_plus,31.93,6.56,1,card,0,0,UTC+01:00,3.10.2,0,1,0.51,29
1054,2024-01-09,26.0,IN,mobile_android,paid_social,,49.0,12.524,1,paypal,0,0,UTC-08:00,3.10.0,17,1,0.42,1
1055,2024-01-16,37.0,CA,web_desktop,organic_search,<40k,54.8,5.722,1,bank_debit,0,0,UTC+01:00,3.10.0,11,1,0.73,2
1056,2025-06-29,34.0,IN,mobile_android,organic_search,70k_100k,53.23,15.943,1,bank_debit,0,0,UTC-08:00,3.10.0,19,1,0.76,77
1057,2025-11-04,31.0,DE,web_desktop,paid_social,150k_plus,68.5,7.216,1,card,0,1,UTC+00:00,3.10.0,12,1,0.44,96
1058,2024-10-16,16.0,US,web_desktop,organic_search,70k_100k,77.11,11.017,1,bank_debit,0,0,UTC+05:30,3.10.0,15,0,0.91,41
1059,2024-01-14,16.0,NG,web_desktop,direct,70k_100k,67.5,14.574,1,card,0,0,UTC+08:00,3.11.1,23,1,0.82,1
1060,2025-11-21,26.0,GB,mobile_ios,organic_search,70k_100k,45.95,10.446,1,paypal,0,0,UTC+00:00,3.11.0,10,0,0.92,98
