subscription_id,user_id,experiment_id,subscription_start_date,subscription_end_date,months_active,monthly_price_paid,churned,churn_reason,refund_flag,billing_failures,billing_anomaly_flag,total_revenue,lifetime_value,plan_tier,currency,last_renewal_outcome
1250,7686,1,2025-12-06,,60,10.03,0,,0,0,0,602.68,495.36,standard,USD,success
1251,7694,1,2025-08-29,2028-05-15,33,10.0,1,competing_service,0,0,0,326.87,293.45,standard,USD,success
1252,7709,1,2025-07-26,,60,9.9,0,,0,0,0,590.11,485.03,family,USD,success
1253,7712,1,2024-08-12,2024-10-11,2,11.97,1,did_not_use_enough,0,0,0,25.4,25.23,standard,USD,success
1254,7713,1,2024-02-27,2024-09-24,7,9.85,1,unknown,0,0,0,72.27,70.63,family,USD,success
1255,7717,1,2025-04-26,2027-10-13,30,10.04,1,did_not_use_enough,0,0,0,303.69,275.33,standard,EUR,success
1256,7723,1,2024-09-12,,60,12.61,0,,0,0,0,758.26,623.24,standard,USD,success
1257,7724,1,2024-06-14,,60,12.75,0,,0,0,0,767.82,631.1,standard,USD,success
1258,7727,1,2025-12-01,2026-01-30,2,10.09,1,did_not_use_enough,0,0,0,19.93,19.81,standard,USD,success
1259,7733,1,2025-02-04,,60,9.83,0,,0,0,0,593.07,487.46,standard,USD,success
1260,7740,1,2024-11-16,2025-07-14,8,12.8,1,price_too_high,0,0,0,102.99,100.33,standard,EUR,success
1261,7751,1,2024-08-27,2029-06-02,58,10.05,1,,0,0,0,584.43,483.51,family,USD,success
1262,7754,1,2024-11-17,2025-11-12,12,11.71,1,competing_service,0,1,0,140.48,135.08,standard,USD,success
1263,7772,1,2024-03-29,,60,11.89,0,,0,0,0,714.32,587.12,standard,USD,success
1264,7774,1,2025-09-14,2025-10-14,1,13.13,1,did_not_use_enough,0,0,0,11.36,11.32,standard,EUR,success
1265,7785,1,2025-08-10,2026-06-06,10,9.99,1,competing_service,0,0,0,94.84,91.79,standard,USD,success
1266,7786,1,2025-10-29,2026-04-27,6,9.74,1,life_event,0,0,0,56.71,55.61,standard,USD,success
1267,7790,1,2024-10-27,2026-02-19,16,9.91,1,billing_issue,0,0,0,162.36,154.09,standard,USD,success
1268,7796,1,2024-09-15,2029-07-21,59,11.58,1,,0,0,0,684.7,564.62,standard,USD,failed_then_recovered
1269,7797,1,2025-04-14,2025-07-13,3,11.89,1,did_not_use_enough,0,1,0,35.86,35.51,standard,USD,failed_then_recovered
1270,7804,1,2024-09-13,2025-01-11,4,9.78,1,,0,1,0,41.26,40.72,standard,USD,success
1271,7823,1,2025-01-18,,60,11.82,0,,0,0,0,709.28,582.98,standard,USD,success
1272,7825,1,2024-07-26,2024-09-24,2,12.63,1,price_too_high,0,0,0,24.25,24.09,standard,USD,success
1273,7826,1,2025-08-27,2026-12-20,16,10.12,1,price_too_high,0,0,0,160.08,151.92,standard,USD,success
1274,7832,1,2025-07-23,2025-10-21,3,9.89,1,billing_issue,0,0,0,25.99,25.73,standard,EUR,success
1275,7840,1,2024-09-08,,60,10.0,0,,0,0,1,601.58,494.46,standard,USD,success
1276,7857,1,2025-02-23,2026-01-19,11,11.88,1,billing_issue,0,0,0,129.04,124.48,standard,USD,success
1277,7859,1,2025-10-28,2025-12-27,2,10.13,1,did_not_use_enough,1,1,0,9.96,9.89,standard,USD,success
1278,7872,1,2024-09-20,,60,11.52,0,,0,1,0,690.12,567.23,standard,USD,success
1279,7883,1,2025-08-02,2026-04-29,9,9.93,1,competing_service,0,0,0,86.41,83.9,standard,USD,success
1280,7886,1,2024-08-20,2026-03-13,19,11.74,1,,0,0,0,228.53,214.77,standard,EUR,success
1281,7891,1,2025-12-20,2026-07-18,7,11.52,1,unknown,0,0,0,85.03,83.11,family,USD,success
1282,7905,1,2024-09-17,,60,11.49,0,,0,0,0,695.0,571.24,standard,USD,success
1283,7906,1,2024-04-06,,60,11.92,0,,0,0,0,716.83,589.18,standard,USD,success
1284,7912,1,2025-03-20,2026-06-13,15,9.99,1,,0,0,0,148.46,141.36,standard,USD,success
1285,7913,1,2025-03-14,2025-11-09,8,12.65,1,did_not_use_enough,0,0,0,100.28,97.69,standard,USD,success
1286,7915,1,2024-09-07,2026-05-30,21,11.63,1,competing_service,0,0,0,245.84,229.53,student,USD,success
1287,7925,1,2025-08-05,2025-11-03,3,12.75,1,billing_issue,0,0,0,39.51,39.12,standard,USD,success
1288,7929,1,2024-05-07,2024-06-06,1,12.79,1,competing_service,0,0,0,9.78,9.75,standard,USD,failed_then_recovered
1289,7934,1,2024-02-02,2024-03-03,1,9.94,1,price_too_high,1,0,0,-2.09,-2.08,standard,USD,failed_then_recovered
1290,7938,1,2024-02-09,2025-01-04,11,12.64,1,billing_issue,0,0,0,135.21,130.43,standard,USD,success
1291,7940,1,2024-10-04,2025-05-02,7,13.0,1,,0,0,0,85.16,83.23,standard,USD,success
1292,7959,1,2024-09-04,2025-05-02,8,12.99,1,did_not_use_enough,0,0,0,108.95,106.14,standard,USD,failed_then_recovered
1293,7976,1,2025-11-10,2026-07-08,8,11.8,1,did_not_use_enough,0,1,0,93.64,91.22,standard,USD,success
1294,7993,1,2025-08-30,2026-05-27,9,11.41,1,competing_service,0,0,0,102.52,99.55,standard,USD,success
1295,7994,1,2024-04-30,2027-02-14,34,11.61,1,,0,0,0,393.93,352.5,standard,USD,failed_then_recovered
1296,7997,1,2025-02-11,2025-07-11,5,11.66,1,competing_service,0,0,0,53.16,52.29,standard,USD,success
1297,8001,1,2025-04-12,2028-06-25,39,9.94,1,,0,0,0,389.06,342.5,standard,USD,success
1298,8006,1,2025-08-14,2027-09-03,25,12.56,1,billing_issue,0,1,0,316.18,291.38,standard,USD,success
1299,8015,1,2024-05-30,2027-07-14,38,10.03,1,,0,0,0,380.51,336.07,standard,USD,success
1300,8017,1,2024-06-21,2026-06-11,24,10.11,1,billing_issue,0,0,0,244.55,226.1,standard,USD,success
1301,8022,1,2024-11-16,2026-03-11,16,12.11,1,,0,0,0,197.95,187.86,standard,USD,success
1302,8025,1,2025-12-23,2026-03-23,3,11.54,1,life_event,0,0,0,33.71,33.38,standard,USD,success
1303,8036,1,2024-10-21,2028-09-30,48,13.14,1,unknown,0,0,0,627.19,536.13,family,USD,failed
1304,8038,1,2025-03-27,2025-05-26,2,11.68,1,billing_issue,0,0,0,26.12,25.95,standard,USD,failed_then_recovered
1305,8041,1,2025-07-07,,60,9.82,0,,0,0,0,591.13,485.87,standard,EUR,success
1306,8048,1,2024-11-18,2025-01-17,2,12.82,1,,0,1,0,27.24,27.06,standard,USD,success
1307,8055,1,2025-12-21,2030-02-28,51,13.09,1,price_too_high,0,0,0,660.27,558.9,standard,USD,failed_then_recovered
1308,8083,1,2025-03-11,2025-06-09,3,9.97,1,billing_issue,0,0,0,31.66,31.36,standard,USD,success
1309,8087,1,2025-12-20,2026-09-16,9,11.62,1,billing_issue,0,0,0,106.84,103.74,standard,EUR,success
1310,8096,1,2025-05-31,,60,10.03,0,,0,0,0,601.96,494.77,standard,USD,success
1311,8099,1,2025-01-11,2026-06-05,17,9.91,1,did_not_use_enough,0,0,0,163.33,154.5,standard,USD,success
1312,8102,1,2024-12-31,2025-06-29,6,11.82,1,did_not_use_enough,0,0,0,68.41,67.08,standard,USD,success
1313,8108,1,2025-01-06,2027-12-22,36,9.71,1,price_too_high,0,0,0,350.82,311.88,standard,USD,failed_then_recovered
1314,8125,1,2025-12-16,2026-04-15,4,11.87,1,billing_issue,0,0,0,49.6,48.95,standard,EUR,success
1315,8128,1,2024-11-28,2028-05-11,42,11.69,1,unknown,0,0,0,487.73,425.17,standard,EUR,success
1316,8143,1,2025-05-19,2025-12-15,7,11.89,1,did_not_use_enough,0,0,0,81.67,79.82,family,EUR,success
1317,8149,1,2025-07-12,,60,12.87,0,,0,0,0,769.3,632.31,standard,USD,success
1318,8151,1,2025-10-30,2026-03-29,5,9.9,1,competing_service,0,0,0,55.39,54.5,standard,USD,success
1319,8155,1,2025-09-07,2028-03-25,31,12.73,1,did_not_use_enough,0,0,0,389.97,352.39,standard,USD,success
1320,8159,1,2025-02-21,2026-04-17,14,9.91,1,life_event,0,0,0,140.17,133.9,standard,USD,success
1321,8161,1,2024-08-18,2026-12-06,28,9.98,1,,0,0,0,284.17,259.32,family,USD,success
1322,8163,1,2024-09-21,2026-04-14,19,11.9,1,price_too_high,0,0,0,231.38,217.45,standard,EUR,success
1323,8195,1,2025-03-07,2026-11-27,21,11.92,1,did_not_use_enough,0,0,0,257.18,240.12,standard,USD,success
1324,8197,1,2025-09-29,2029-05-11,44,9.94,1,price_too_high,0,0,0,440.77,381.73,standard,USD,failed_then_recovered
1325,8205,1,2025-06-28,2026-10-21,16,10.25,1,,0,0,0,167.07,158.56,student,USD,success
1326,8208,1,2025-04-10,2026-05-05,13,10.01,1,did_not_use_enough,0,0,0,131.1,125.65,student,EUR,success
1327,8210,1,2025-06-18,2028-08-01,38,11.72,1,did_not_use_enough,0,0,0,444.95,392.98,standard,USD,success
1328,8211,1,2025-11-10,2026-05-09,6,12.79,1,did_not_use_enough,0,1,0,78.11,76.6,standard,USD,success
1329,8220,1,2025-03-24,,60,9.77,0,,0,0,0,585.37,481.13,standard,USD,success
1330,8222,1,2025-06-01,2026-08-25,15,11.96,1,billing_issue,0,0,0,174.4,166.05,family,USD,success
1331,8224,1,2025-07-04,2026-03-01,8,11.75,1,,0,0,0,96.87,94.37,family,USD,success
1332,8241,1,2025-05-06,2025-07-05,2,9.89,1,life_event,0,0,1,24.81,24.65,standard,USD,success
1333,8244,1,2025-06-20,2026-06-15,12,9.8,1,,0,0,0,115.24,110.81,standard,USD,success
1334,8251,1,2025-08-18,2028-07-03,35,12.88,1,billing_issue,0,0,0,450.11,401.45,student,USD,success
1335,8259,1,2024-09-11,2025-12-05,15,11.9,1,did_not_use_enough,0,0,0,184.32,175.5,standard,USD,success
1336,8262,1,2025-09-07,2026-02-04,5,9.93,1,price_too_high,0,0,0,50.7,49.88,standard,USD,failed
1337,8273,1,2025-08-10,2028-09-23,38,9.99,1,,0,0,0,378.33,334.15,standard,USD,success
1338,8278,1,2024-01-31,2027-09-12,44,12.8,1,,0,0,0,562.26,486.95,student,USD,success
1339,8281,1,2024-05-13,2027-05-28,37,11.49,1,did_not_use_enough,0,0,0,421.56,373.55,standard,USD,success
1340,8282,1,2025-01-19,,60,11.9,0,,0,0,0,715.44,588.04,standard,USD,success
1341,8285,1,2025-07-23,2027-02-13,19,11.63,1,price_too_high,0,0,0,217.98,204.85,student,USD,success
1342,8286,1,2024-09-16,2026-01-09,16,13.07,1,did_not_use_enough,0,1,0,213.1,202.24,family,USD,success
1343,8291,1,2025-12-25,2026-04-24,4,13.04,1,price_too_high,0,1,0,52.55,51.86,standard,USD,success
1344,8293,1,2025-03-20,2026-06-13,15,13.2,1,,0,0,0,194.03,184.75,family,USD,failed_then_recovered
1345,8294,1,2025-05-06,,60,12.85,0,,0,0,0,769.91,632.81,standard,USD,success
1346,8300,1,2024-10-31,2024-12-30,2,11.6,1,did_not_use_enough,0,2,0,22.7,22.55,standard,USD,success
1347,8323,1,2025-09-08,2026-01-06,4,12.7,1,did_not_use_enough,0,1,0,50.5,49.84,standard,USD,success
1348,8326,1,2025-06-04,2028-04-19,35,10.04,1,did_not_use_enough,0,0,1,346.96,309.45,standard,USD,success
1349,8328,1,2024-08-09,2025-05-06,9,13.02,1,,0,0,0,120.4,116.91,standard,EUR,success
1350,8332,1,2024-07-25,2024-08-24,1,12.61,1,billing_issue,0,0,0,11.36,11.32,standard,USD,success
1351,8347,1,2024-05-06,2024-07-05,2,9.84,1,did_not_use_enough,0,0,0,22.51,22.37,family,USD,success
1352,8350,1,2024-12-16,2027-01-05,25,9.96,1,did_not_use_enough,1,0,0,237.7,219.05,standard,USD,success
1353,8364,1,2024-06-26,2027-01-12,31,12.75,1,price_too_high,0,0,0,395.95,357.8,standard,USD,success
1354,8372,1,2024-01-16,2026-04-05,27,12.98,1,did_not_use_enough,0,0,0,355.72,325.67,standard,USD,success
1355,8381,1,2024-09-26,2025-08-22,11,9.95,1,,0,1,0,106.77,103.0,standard,USD,success
1356,8382,1,2025-09-28,2027-11-17,26,10.08,1,price_too_high,0,0,0,263.76,242.27,family,USD,success
1357,8389,1,2024-03-07,2028-06-14,52,13.01,1,did_not_use_enough,1,0,0,659.1,556.09,standard,USD,success
1358,8410,1,2025-08-01,2027-01-23,18,12.67,1,did_not_use_enough,0,0,0,228.95,215.87,standard,USD,success
1359,8417,1,2025-01-08,2025-10-05,9,9.85,1,,0,1,0,92.89,90.2,standard,USD,success
1360,8422,1,2024-11-06,2026-03-31,17,11.7,1,unknown,0,0,0,197.37,186.71,standard,USD,success
1361,8433,1,2024-08-13,2028-01-25,42,11.8,1,competing_service,0,0,0,494.74,431.28,standard,USD,success
1362,8453,1,2025-12-08,2027-07-31,20,12.99,1,billing_issue,0,0,0,261.53,244.98,standard,USD,failed_then_recovered
1363,8460,1,2025-09-07,2026-01-05,4,12.15,1,,0,1,0,41.56,41.02,standard,USD,success
1364,8465,1,2025-02-18,2026-09-11,19,10.05,1,life_event,0,1,0,190.53,179.05,standard,USD,success
1365,8477,1,2024-05-06,2029-03-11,59,9.78,1,,0,0,0,576.97,475.78,family,USD,success
1366,8492,1,2025-07-14,2025-08-13,1,13.01,1,,0,0,0,7.48,7.46,standard,USD,success
1367,8509,1,2024-07-16,2026-03-08,20,13.01,1,seasonal_pause,0,0,0,263.06,246.41,family,USD,success
1368,8517,1,2024-08-24,2026-02-15,18,12.96,1,did_not_use_enough,0,0,0,230.78,217.59,standard,EUR,failed_then_recovered
1369,8526,1,2025-03-02,2025-05-31,3,13.03,1,price_too_high,0,0,0,38.47,38.09,family,USD,success
1370,8540,1,2024-01-27,2024-02-26,1,10.01,1,billing_issue,0,0,0,8.1,8.07,family,USD,success
1371,8554,1,2025-02-23,2025-05-24,3,9.85,1,life_event,0,0,0,28.3,28.03,family,USD,success
1372,8559,1,2025-12-05,2026-08-02,8,12.97,1,did_not_use_enough,0,0,0,106.71,103.96,standard,USD,success
1373,8566,1,2024-09-20,2027-07-07,34,9.93,1,did_not_use_enough,0,0,0,337.52,302.02,family,EUR,success
1374,8601,1,2025-07-14,,60,11.54,0,,0,0,0,690.44,567.49,standard,USD,success
1375,8608,1,2024-08-14,2027-01-31,30,11.79,1,,0,1,0,356.34,323.06,standard,USD,success
1376,8614,1,2024-04-05,2024-11-01,7,10.02,1,competing_service,0,0,0,66.96,65.45,standard,USD,success
1377,8616,1,2024-01-02,2026-05-21,29,12.81,1,seasonal_pause,0,0,0,371.07,337.51,standard,USD,success
1378,8622,1,2025-05-09,2027-12-25,32,11.65,1,billing_issue,0,0,0,371.64,334.74,standard,USD,success
1379,8629,1,2024-01-16,2025-09-07,20,11.86,1,life_event,0,0,0,233.53,218.75,standard,USD,failed
1380,8631,1,2024-06-29,,60,12.57,0,,0,0,0,750.43,616.8,standard,USD,success
1381,8633,1,2025-02-22,2026-11-14,21,11.95,1,life_event,0,0,0,250.95,234.3,standard,USD,success
1382,8635,1,2024-10-15,2025-03-14,5,13.24,1,unknown,0,0,0,63.26,62.23,standard,USD,success
1383,8640,1,2025-05-28,2027-06-17,25,9.89,1,did_not_use_enough,0,0,0,250.47,230.82,standard,USD,failed_then_recovered
1384,8644,1,2024-05-29,2027-05-14,36,11.81,1,did_not_use_enough,0,0,0,425.94,378.66,standard,USD,success
1385,8656,1,2024-12-27,2025-11-22,11,13.14,1,,0,1,0,145.73,140.58,standard,USD,success
1386,8657,1,2025-02-13,2027-05-04,27,10.19,1,price_too_high,0,0,0,272.6,249.57,standard,USD,success
1387,8659,1,2025-05-22,2026-05-17,12,10.14,1,did_not_use_enough,0,1,0,123.33,118.59,student,USD,success
1388,8686,1,2025-07-17,2028-01-03,30,11.83,1,unknown,0,0,0,352.14,319.25,standard,USD,success
1389,8698,1,2024-01-18,2028-02-26,50,12.95,1,did_not_use_enough,0,0,0,645.4,548.09,standard,USD,success
1390,8702,1,2024-06-20,2025-05-16,11,11.73,1,price_too_high,0,0,0,124.53,120.14,standard,USD,success
1391,8714,1,2025-09-21,2027-01-14,16,12.86,1,,0,0,0,205.87,195.38,family,USD,success
1392,8725,1,2025-11-16,2026-04-15,5,11.58,1,did_not_use_enough,0,0,0,60.15,59.18,standard,USD,failed
1393,8730,1,2025-04-26,2028-01-11,33,12.94,1,did_not_use_enough,0,1,0,426.47,382.87,standard,USD,success
1394,8744,1,2025-03-16,2028-01-30,35,10.17,1,unknown,0,0,0,354.3,316.0,family,USD,success
1395,8764,1,2025-09-04,2026-03-03,6,13.05,1,did_not_use_enough,0,0,0,75.99,74.51,standard,USD,success
1396,8791,1,2025-04-17,2026-06-11,14,12.98,1,life_event,0,0,0,178.09,170.13,standard,EUR,failed_then_recovered
1397,8792,1,2024-04-30,2027-02-14,34,10.1,1,billing_issue,1,0,0,334.12,298.98,standard,USD,success
1398,8798,1,2024-07-19,2026-04-10,21,12.9,1,life_event,0,0,0,272.17,254.11,standard,USD,success
1399,8801,1,2025-12-06,2028-12-20,37,11.55,1,unknown,0,0,0,429.13,380.25,standard,USD,success
1400,8804,1,2025-10-26,2028-09-10,35,9.89,1,did_not_use_enough,0,0,0,351.3,313.33,standard,USD,success
1401,8809,1,2025-05-25,2027-11-11,30,10.2,1,did_not_use_enough,1,0,0,295.67,268.05,standard,USD,success
1402,8817,1,2024-02-02,2024-04-02,2,11.8,1,,0,0,0,25.64,25.48,standard,USD,success
1403,8827,1,2024-07-24,2025-05-20,10,11.53,1,life_event,0,0,0,111.99,108.39,standard,USD,success
1404,8830,1,2024-08-15,,60,11.6,0,,0,0,0,695.29,571.48,family,EUR,success
1405,8831,1,2025-12-02,2026-10-28,11,11.57,1,did_not_use_enough,0,2,0,125.94,121.49,standard,USD,failed_then_recovered
1406,8847,1,2025-06-26,2026-10-19,16,11.81,1,,0,1,0,186.2,176.71,standard,USD,success
1407,8850,1,2024-11-06,2025-09-02,10,13.12,1,unknown,0,0,0,133.17,128.89,family,EUR,success
1408,8854,1,2025-04-09,2025-06-08,2,13.01,1,billing_issue,1,0,0,13.72,13.63,standard,USD,success
1409,8855,1,2025-01-01,,60,9.94,0,,0,0,0,596.02,489.89,student,USD,success
1410,8857,1,2025-12-03,2026-09-29,10,11.59,1,billing_issue,1,0,0,104.24,100.89,standard,USD,success
1411,8865,1,2025-04-06,2027-06-25,27,12.79,1,price_too_high,0,0,0,345.3,316.13,student,EUR,success
1412,8870,1,2024-09-22,2025-06-19,9,11.69,1,billing_issue,0,0,0,103.52,100.52,standard,USD,success
1413,8871,1,2024-09-27,2024-11-26,2,9.98,1,billing_issue,0,0,0,16.34,16.23,standard,EUR,success
1414,8881,1,2025-09-27,2026-04-25,7,9.97,1,competing_service,1,0,0,59.16,57.82,standard,EUR,success
1415,8890,1,2025-07-24,2026-11-16,16,9.89,1,,0,0,0,158.69,150.6,family,USD,success
1416,8897,1,2025-03-30,2026-07-23,16,12.94,1,price_too_high,0,1,0,209.24,198.58,standard,EUR,success
1417,8910,1,2024-10-09,2026-04-02,18,11.68,1,price_too_high,0,0,0,209.9,197.91,student,USD,success
1418,8916,1,2024-09-13,2027-12-27,40,10.0,1,billing_issue,0,0,1,397.44,348.73,standard,USD,success
1419,8917,1,2024-02-19,2024-12-15,10,11.76,1,competing_service,0,0,0,114.67,110.98,student,USD,success
1420,8918,1,2024-10-24,2026-03-18,17,13.0,1,price_too_high,1,0,0,207.64,196.42,standard,USD,success
1421,8925,1,2025-06-04,2025-08-03,2,11.58,1,life_event,0,0,0,20.91,20.77,family,USD,success
1422,8936,1,2024-07-19,2026-11-06,28,11.64,1,price_too_high,0,1,0,326.08,297.56,standard,EUR,success
1423,8939,1,2024-07-15,2025-09-08,14,11.95,1,billing_issue,0,0,0,175.36,167.51,standard,USD,success
1424,8947,1,2024-06-10,2024-07-10,1,10.0,1,unknown,1,0,0,1.78,1.77,family,EUR,success
1425,8950,1,2025-08-25,2026-02-21,6,11.74,1,did_not_use_enough,0,1,0,66.5,65.21,standard,USD,success
1426,8951,1,2024-05-11,,60,11.64,0,,0,0,0,696.41,572.4,standard,USD,success
1427,8956,1,2024-04-27,2024-10-24,6,11.39,1,billing_issue,0,0,0,71.4,70.01,standard,USD,success
1428,8961,1,2025-05-20,2029-12-25,56,12.81,1,,0,0,0,719.06,598.79,standard,USD,success
1429,8964,1,2025-07-18,2026-08-12,13,13.03,1,did_not_use_enough,0,0,0,175.42,168.12,family,USD,success
1430,8965,1,2024-03-01,2024-03-31,1,11.59,1,did_not_use_enough,0,1,0,12.42,12.38,standard,USD,success
1431,8969,1,2024-03-17,2025-08-09,17,12.53,1,seasonal_pause,1,1,0,201.4,190.51,family,USD,success
1432,8970,1,2025-03-18,2025-07-16,4,11.77,1,billing_issue,0,0,0,49.17,48.53,family,USD,success
1433,8971,1,2024-01-10,,60,10.1,0,,0,0,0,599.12,492.44,standard,USD,failed_then_recovered
1434,8974,1,2025-05-31,2025-09-28,4,11.65,1,,0,0,0,45.66,45.07,standard,USD,success
1435,8977,1,2024-04-10,2025-02-04,10,12.81,1,billing_issue,0,0,0,132.34,128.08,family,USD,success
1436,8981,1,2024-10-04,2027-06-21,33,12.86,1,billing_issue,0,0,0,426.05,382.49,standard,USD,success
1437,8992,1,2024-08-13,2025-04-10,8,9.9,1,price_too_high,0,2,0,82.36,80.23,standard,USD,failed_then_recovered
1438,8997,1,2024-12-19,2025-06-17,6,10.07,1,,0,1,0,64.21,62.96,standard,USD,success
1439,9001,1,2025-09-07,2029-07-18,47,11.83,1,did_not_use_enough,0,0,0,555.06,476.02,family,EUR,success
1440,9007,1,2024-10-22,2025-03-21,5,13.1,1,,0,0,0,66.28,65.21,standard,USD,success
1441,9011,1,2024-01-05,2024-02-04,1,9.86,1,competing_service,0,0,0,12.24,12.2,standard,USD,success
1442,9013,1,2024-09-30,2025-02-27,5,13.29,1,life_event,0,0,0,73.18,71.99,standard,USD,success
1443,9020,1,2024-08-17,2024-10-16,2,12.73,1,did_not_use_enough,0,0,0,29.28,29.09,standard,USD,success
1444,9024,1,2025-09-05,2026-09-30,13,10.01,1,life_event,0,0,0,128.64,123.29,standard,USD,failed_then_recovered
1445,9037,1,2025-08-14,2027-07-05,23,9.77,1,did_not_use_enough,0,0,0,226.0,209.63,standard,USD,success
1446,9043,1,2024-11-06,2026-04-30,18,12.92,1,price_too_high,0,0,0,233.57,220.23,standard,EUR,success
1447,9044,1,2025-12-22,2026-01-21,1,12.91,1,billing_issue,0,0,0,15.95,15.9,student,USD,success
1448,9048,1,2024-11-20,2027-06-08,31,12.99,1,price_too_high,0,0,0,401.87,363.15,standard,USD,success
1449,9051,1,2025-10-18,2026-11-12,13,13.16,1,did_not_use_enough,0,0,0,167.65,160.67,standard,USD,success
1450,9063,1,2024-10-27,2024-11-26,1,11.93,1,billing_issue,0,0,0,15.83,15.78,standard,USD,success
1451,9084,1,2024-04-05,2026-07-24,28,9.79,1,seasonal_pause,0,0,0,275.01,250.96,family,USD,success
1452,9085,1,2025-03-02,2025-07-30,5,12.76,1,seasonal_pause,0,0,0,67.41,66.32,standard,USD,success
1453,9092,1,2024-05-16,2024-07-15,2,10.14,1,did_not_use_enough,0,1,0,24.47,24.31,standard,USD,success
1454,9094,1,2024-09-25,2026-12-14,27,11.42,1,did_not_use_enough,0,0,0,308.29,282.25,standard,USD,success
1455,9099,1,2025-06-23,2029-02-02,44,11.98,1,unknown,0,0,0,525.14,454.8,standard,USD,success
1456,9100,1,2024-01-23,2025-06-16,17,12.69,1,price_too_high,0,0,0,221.51,209.54,standard,USD,success
1457,9101,1,2025-11-24,2028-03-13,28,11.92,1,billing_issue,0,0,0,336.48,307.05,standard,USD,failed
1458,9102,1,2025-12-01,2026-06-29,7,11.97,1,billing_issue,0,0,0,86.63,84.67,standard,USD,success
1459,9110,1,2025-04-06,2026-04-01,12,11.81,1,,1,0,0,132.29,127.2,standard,USD,success
1460,9115,1,2024-01-30,2027-04-14,39,10.07,1,competing_service,0,0,0,392.75,345.74,family,USD,success
1461,9128,1,2024-12-07,2029-04-15,53,9.9,1,billing_issue,0,0,0,527.4,443.52,standard,USD,success
1462,9130,1,2025-01-29,2025-06-28,5,12.83,1,did_not_use_enough,0,0,0,61.15,60.16,standard,USD,failed_then_recovered
1463,9134,1,2024-02-23,2024-06-22,4,10.14,1,did_not_use_enough,0,1,0,40.57,40.04,standard,USD,success
1464,9138,1,2025-07-01,2026-12-23,18,13.12,1,did_not_use_enough,0,0,0,236.51,222.99,standard,USD,success
1465,9139,1,2025-11-23,2026-10-19,11,11.71,1,,1,0,0,114.9,110.85,standard,USD,success
1466,9145,1,2024-12-01,2025-03-01,3,12.84,1,,0,0,0,39.22,38.83,standard,USD,failed
1467,9151,1,2024-03-01,2024-06-29,4,10.26,1,price_too_high,0,0,0,40.45,39.93,standard,USD,success
1468,9152,1,2025-02-08,2026-07-03,17,11.88,1,price_too_high,0,1,1,202.69,191.74,standard,USD,success
1469,9155,1,2025-06-30,2027-06-20,24,11.42,1,billing_issue,0,1,0,273.53,252.9,family,EUR,failed_then_recovered
1470,9163,1,2025-05-30,,60,11.85,0,,0,0,0,707.67,581.65,standard,USD,failed
1471,9173,1,2025-09-30,,60,10.07,0,,0,0,0,607.76,499.53,family,EUR,success
1472,9174,1,2025-01-24,2026-05-19,16,12.84,1,life_event,0,0,0,200.76,190.53,standard,USD,success
1473,9175,1,2025-05-07,2025-07-06,2,11.72,1,,0,0,0,19.39,19.27,family,USD,success
1474,9206,1,2025-12-18,2026-01-17,1,10.05,1,life_event,0,0,0,9.76,9.72,student,USD,failed
1475,9219,1,2025-07-13,2025-10-11,3,9.97,1,did_not_use_enough,1,0,0,14.03,13.89,standard,USD,failed
1476,9226,1,2025-01-20,2025-11-16,10,13.1,1,,0,0,0,129.83,125.65,standard,EUR,success
1477,9230,1,2025-12-03,2027-05-27,18,11.75,1,did_not_use_enough,0,0,0,210.32,198.3,student,USD,success
1478,9237,1,2025-08-16,2026-06-12,10,12.49,1,price_too_high,0,0,0,127.15,123.06,standard,USD,success
1479,9244,1,2024-03-14,2026-04-03,25,12.93,1,seasonal_pause,0,0,0,323.44,298.06,standard,EUR,success
1480,9258,1,2025-08-22,2029-05-03,45,9.92,1,,0,0,0,445.92,384.93,standard,USD,failed_then_recovered
1481,9259,1,2024-07-17,2028-12-23,54,11.93,1,,0,0,0,644.3,540.05,family,USD,success
1482,9264,1,2024-06-24,2025-08-18,14,9.89,1,billing_issue,0,0,0,138.47,132.28,standard,USD,success
1483,9272,1,2024-02-08,,60,11.4,0,,0,0,0,684.85,562.9,family,USD,success
1484,9274,1,2025-01-29,2027-04-19,27,9.81,1,did_not_use_enough,0,0,0,264.42,242.09,standard,USD,success
1485,9279,1,2025-07-12,2025-11-09,4,12.11,1,unknown,0,1,0,47.77,47.14,standard,USD,failed_then_recovered
1486,9285,1,2024-10-17,2026-07-09,21,12.78,1,,0,0,0,272.98,254.87,standard,USD,success
1487,9288,1,2024-09-03,2027-11-17,39,9.93,1,billing_issue,0,0,0,384.86,338.8,standard,USD,success
1488,9291,1,2025-11-10,2026-02-08,3,10.02,1,,0,0,0,24.83,24.59,standard,USD,success
1489,9301,1,2024-10-24,2028-10-03,48,12.75,1,life_event,1,0,0,587.03,501.79,standard,USD,success
1490,9302,1,2024-06-14,,60,10.1,0,,1,0,0,595.95,489.83,standard,USD,success
1491,9305,1,2024-09-25,2025-12-19,15,10.11,1,price_too_high,0,0,0,146.3,139.3,standard,USD,success
1492,9307,1,2024-12-08,2025-08-05,8,12.82,1,price_too_high,0,0,0,102.54,99.9,standard,USD,success
