experiment_row_id,experiment_id,user_id,treatment_group,assigned_price,discount_pct,experiment_date,viewed_pricing_page,clicked_subscribe,subscribed,time_on_pricing_page_sec,pricing_page_scroll_depth_pct,hesitate_event_count,paywall_modal_shown,experiment_assignment_delay_sec
3342,1,3342,variant_high,14.99,15.0,2024-12-31,1,0,0,64.35,40.0,4,1,26
3343,1,3343,variant_high,14.99,15.0,2025-11-22,0,0,0,362.93,38.2,3,0,17
3344,1,3344,variant_mid,12.99,10.0,2024-09-17,0,0,0,115.14,5.1,2,1,19
3345,1,3345,variant_mid,12.99,10.0,2024-11-09,1,0,0,50.04,63.2,4,1,61
3346,1,3346,control,9.99,0.0,2025-04-28,0,0,0,111.46,31.4,2,1,71
3347,1,3347,variant_high,14.99,15.0,2025-07-04,0,0,0,52.23,4.9,1,1,50
3348,1,3348,control,9.99,0.0,2025-12-10,1,1,0,27.2,27.0,0,1,20
3349,1,3349,variant_high,14.99,15.0,2024-09-03,1,1,1,113.35,63.5,5,1,12
3350,1,3350,variant_high,14.99,15.0,2025-10-27,1,0,0,93.14,61.5,4,0,61
3351,1,3351,variant_mid,12.99,10.0,2024-06-24,1,1,1,90.08,75.5,2,1,37
3352,1,3352,control,9.99,0.0,2025-05-13,1,0,0,25.0,73.8,2,1,64
3353,1,3353,control,9.99,0.0,2024-03-11,0,0,0,466.32,40.3,2,0,84
3354,1,3354,variant_high,14.99,15.0,2025-12-02,1,1,0,22.92,51.0,4,1,79
3355,1,3355,control,9.99,0.0,2025-08-16,1,0,0,107.25,46.9,3,1,88
3356,1,3356,control,9.99,0.0,2024-10-27,1,0,0,37.27,62.2,3,0,33
3357,1,3357,variant_mid,12.99,10.0,2025-11-01,1,1,1,209.04,26.5,1,1,73
3358,1,3358,variant_mid,12.99,10.0,2024-03-22,0,0,0,39.48,0.0,1,1,57
3359,1,3359,variant_mid,12.99,10.0,2024-10-09,1,1,1,27.1,67.7,4,1,34
3360,1,3360,control,9.99,0.0,2024-12-12,1,0,0,134.4,30.4,1,1,73
3361,1,3361,variant_mid,12.99,10.0,2025-05-10,0,0,0,68.47,4.4,0,1,68
3362,1,3362,variant_mid,12.99,10.0,2025-04-29,1,0,0,41.26,48.2,2,1,17
3363,1,3363,variant_mid,12.99,10.0,2024-02-22,0,0,0,72.33,34.0,1,0,30
3364,1,3364,variant_high,14.99,15.0,2025-08-24,1,1,0,243.73,68.8,5,1,5
3365,1,3365,control,9.99,0.0,2024-04-29,1,1,1,110.97,50.6,1,1,21
3366,1,3366,variant_mid,12.99,10.0,2025-11-23,0,0,0,71.52,0.0,3,1,56
3367,1,3367,control,9.99,0.0,2024-11-13,1,0,0,151.01,60.6,4,0,71
3368,1,3368,control,9.99,0.0,2025-01-20,1,0,0,63.36,66.1,1,1,87
3369,1,3369,variant_mid,12.99,10.0,2024-10-25,1,1,1,22.56,76.4,2,1,46
3370,1,3370,variant_mid,12.99,10.0,2024-10-02,0,0,0,57.64,0.0,5,1,5
3371,1,3371,variant_mid,12.99,10.0,2024-12-08,0,0,0,230.68,15.7,2,1,65
3372,1,3372,variant_high,14.99,15.0,2024-07-26,1,0,0,66.71,64.9,4,0,69
3373,1,3373,variant_high,14.99,15.0,2025-10-26,1,0,0,469.2,89.8,4,1,8
3374,1,3374,control,9.99,0.0,2025-04-01,0,0,0,77.86,13.9,2,1,4
3375,1,3375,variant_mid,12.99,10.0,2024-11-29,0,0,0,168.08,21.0,3,1,34
3376,1,3376,variant_mid,12.99,10.0,2025-06-07,0,0,0,125.0,0.0,1,1,52
3377,1,3377,variant_mid,12.99,10.0,2024-02-19,1,1,1,123.67,61.2,3,1,10
3378,1,3378,variant_mid,12.99,10.0,2025-04-17,0,0,0,24.54,0.0,2,0,5
3379,1,3379,variant_high,14.99,15.0,2024-05-09,0,0,0,257.32,5.3,3,1,65
3380,1,3380,variant_mid,12.99,10.0,2024-05-26,1,1,0,57.06,55.1,4,1,77
3381,1,3381,variant_high,14.99,15.0,2025-05-03,0,0,0,273.85,3.6,2,1,63
3382,1,3382,variant_mid,12.99,10.0,2024-12-09,0,0,0,118.86,21.6,3,0,59
3383,1,3383,variant_high,14.99,15.0,2024-05-13,0,0,0,656.31,47.6,3,1,7
3384,1,3384,variant_mid,12.99,10.0,2024-03-08,1,1,1,59.8,63.7,2,1,12
3385,1,3385,control,9.99,0.0,2025-04-05,0,0,0,579.84,0.0,3,1,4
3386,1,3386,variant_mid,12.99,10.0,2025-01-17,0,0,0,25.41,24.9,1,1,35
3387,1,3387,variant_mid,12.99,10.0,2024-06-29,1,1,1,329.07,88.2,4,1,19
3388,1,3388,control,9.99,0.0,2024-06-06,0,0,0,47.16,13.4,0,1,27
3389,1,3389,variant_mid,12.99,10.0,2025-07-12,1,0,0,210.59,74.3,4,1,44
3390,1,3390,variant_high,14.99,15.0,2025-10-11,0,0,0,329.09,21.5,5,1,16
3391,1,3391,variant_high,14.99,15.0,2025-11-26,1,0,0,924.48,51.5,0,1,2
3392,1,3392,variant_mid,12.99,10.0,2025-08-15,0,0,0,901.24,33.7,2,1,21
3393,1,3393,variant_mid,12.99,10.0,2024-06-29,1,0,0,35.55,46.7,2,1,34
3394,1,3394,variant_high,14.99,15.0,2025-07-01,1,1,1,80.83,73.9,4,1,19
3395,1,3395,variant_high,14.99,15.0,2024-10-14,0,0,0,39.29,0.0,7,1,44
3396,1,3396,control,9.99,0.0,2024-03-31,0,0,0,16.39,16.3,0,1,42
3397,1,3397,control,9.99,0.0,2024-05-07,1,1,1,123.46,26.9,1,1,30
3398,1,3398,control,9.99,0.0,2024-12-03,1,1,1,27.24,73.4,3,1,66
3399,1,3399,variant_mid,12.99,10.0,2024-08-10,0,0,0,19.09,22.5,3,1,28
3400,1,3400,variant_high,14.99,15.0,2024-05-12,1,1,1,148.62,69.6,1,1,88
3401,1,3401,control,9.99,0.0,2025-08-01,0,0,0,276.26,13.7,3,1,47
3402,1,3402,variant_high,14.99,15.0,2024-02-18,0,0,0,154.35,0.0,2,0,69
3403,1,3403,control,9.99,0.0,2025-12-12,0,0,0,60.44,34.4,1,1,33
3404,1,3404,control,9.99,0.0,2024-10-31,1,1,1,61.52,59.5,2,1,4
3405,1,3405,variant_mid,12.99,10.0,2024-09-11,1,1,1,57.89,70.2,1,1,24
3406,1,3406,variant_mid,12.99,10.0,2024-08-22,1,1,1,166.53,84.7,3,1,78
3407,1,3407,control,9.99,0.0,2025-05-08,0,0,0,36.18,0.0,1,0,80
3408,1,3408,control,9.99,0.0,2025-11-20,1,1,0,520.25,76.1,1,1,17
3409,1,3409,variant_mid,12.99,10.0,2024-07-21,0,0,0,29.95,40.5,3,1,42
3410,1,3410,variant_high,14.99,15.0,2025-11-19,0,0,0,322.23,3.6,1,1,57
3411,1,3411,variant_high,14.99,15.0,2025-10-28,1,1,0,477.98,73.2,3,1,72
3412,1,3412,variant_mid,12.99,10.0,2025-11-28,0,0,0,197.17,3.2,2,0,37
3413,1,3413,variant_high,14.99,15.0,2025-03-31,0,0,0,192.36,0.0,4,1,41
3414,1,3414,variant_mid,12.99,10.0,2024-01-14,0,0,0,89.56,16.9,5,1,77
3415,1,3415,control,9.99,0.0,2024-08-16,0,0,0,235.93,0.0,2,0,71
3416,1,3416,variant_mid,12.99,10.0,2025-01-19,1,0,0,237.12,99.6,3,1,25
3417,1,3417,variant_high,14.99,15.0,2025-08-24,1,1,0,134.15,45.6,2,1,22
3418,1,3418,variant_mid,12.99,10.0,2024-01-27,1,1,0,76.68,75.6,2,1,38
3419,1,3419,variant_high,14.99,15.0,2025-03-06,1,1,1,26.64,52.8,3,1,18
3420,1,3420,variant_mid,12.99,10.0,2025-04-06,1,0,0,197.72,63.9,1,1,18
3421,1,3421,variant_high,14.99,15.0,2024-02-03,1,1,0,8.6,30.2,3,1,43
3422,1,3422,variant_high,14.99,15.0,2025-01-25,1,0,0,116.7,69.4,1,0,31
3423,1,3423,variant_high,14.99,15.0,2024-11-01,0,0,0,129.42,11.8,4,1,55
3424,1,3424,variant_high,14.99,15.0,2024-11-18,0,0,0,498.08,5.1,3,1,70
3425,1,3425,control,9.99,0.0,2025-07-10,0,0,0,40.42,41.5,3,1,13
3426,1,3426,variant_mid,12.99,10.0,2024-02-23,1,1,0,102.16,62.7,3,1,63
3427,1,3427,control,9.99,0.0,2025-07-17,1,1,1,89.93,86.8,3,1,56
3428,1,3428,variant_high,14.99,15.0,2024-03-27,0,0,0,243.9,7.5,2,1,24
3429,1,3429,variant_mid,12.99,10.0,2025-06-22,0,0,0,39.43,0.0,0,0,25
3430,1,3430,control,9.99,0.0,2024-08-27,0,0,0,20.56,0.0,1,0,30
3431,1,3431,variant_mid,12.99,10.0,2025-01-31,1,1,1,1104.24,72.7,1,1,20
3432,1,3432,control,9.99,0.0,2024-07-08,0,0,0,135.77,12.5,2,1,7
3433,1,3433,variant_mid,12.99,10.0,2025-12-24,1,0,0,559.49,20.6,4,1,20
3434,1,3434,control,9.99,0.0,2024-05-19,1,1,1,681.53,57.8,3,1,50
3435,1,3435,variant_high,14.99,15.0,2024-11-06,1,0,0,232.88,64.8,1,1,10
3436,1,3436,variant_mid,12.99,10.0,2025-09-14,1,0,0,249.87,59.0,3,1,53
3437,1,3437,variant_high,14.99,15.0,2024-10-05,0,0,0,119.78,10.9,3,0,88
3438,1,3438,control,9.99,0.0,2024-01-26,1,1,1,28.7,64.4,1,1,80
3439,1,3439,variant_mid,12.99,10.0,2024-06-11,1,1,1,115.29,81.7,2,1,21
3440,1,3440,variant_high,14.99,15.0,2024-06-15,1,1,0,323.74,67.8,0,1,38
3441,1,3441,variant_high,14.99,15.0,2024-03-13,1,1,0,50.96,77.6,3,1,42
3442,1,3442,control,9.99,0.0,2025-11-07,1,0,0,94.94,73.7,3,0,73
3443,1,3443,variant_high,14.99,15.0,2025-09-14,0,0,0,82.18,16.5,6,1,3
3444,1,3444,control,9.99,0.0,2025-10-08,1,1,0,1089.73,84.4,3,1,6
3445,1,3445,control,9.99,0.0,2025-02-19,0,0,0,270.55,21.9,2,1,83
3446,1,3446,variant_high,14.99,15.0,2024-10-06,0,0,0,197.11,21.3,4,0,4
3447,1,3447,variant_high,14.99,15.0,2025-09-17,0,0,0,31.74,0.0,4,0,62
3448,1,3448,variant_mid,12.99,10.0,2025-08-25,0,0,0,170.39,10.8,5,1,47
3449,1,3449,control,9.99,0.0,2025-06-23,0,0,0,203.94,15.1,0,0,48
3450,1,3450,control,9.99,0.0,2024-04-30,1,0,0,11.02,87.3,2,1,82
3451,1,3451,variant_mid,12.99,10.0,2025-09-10,0,0,0,27.59,0.0,1,1,11
3452,1,3452,variant_mid,12.99,10.0,2025-04-21,0,0,0,59.5,41.6,1,1,73
3453,1,3453,control,9.99,0.0,2025-05-25,0,0,0,274.77,27.0,1,1,56
3454,1,3454,variant_high,14.99,15.0,2025-10-15,1,0,0,62.68,48.0,5,1,29
3455,1,3455,variant_high,14.99,15.0,2024-07-31,1,1,1,298.84,56.9,3,1,69
3456,1,3456,variant_high,14.99,15.0,2024-12-25,1,0,0,61.43,75.4,3,1,49
3457,1,3457,variant_high,14.99,15.0,2024-09-20,1,0,0,40.03,41.5,7,1,70
3458,1,3458,control,9.99,0.0,2024-05-14,0,0,0,77.68,1.6,0,1,34
3459,1,3459,variant_mid,12.99,10.0,2025-01-21,0,0,0,228.27,0.0,3,1,26
3460,1,3460,variant_high,14.99,15.0,2025-03-14,0,0,0,53.77,9.0,5,1,75
3461,1,3461,control,9.99,0.0,2024-07-27,0,0,0,96.41,0.0,4,1,40
3462,1,3462,control,9.99,0.0,2025-07-04,1,1,1,26.34,62.5,1,1,2
3463,1,3463,control,9.99,0.0,2024-08-16,0,0,0,113.69,12.9,1,1,8
3464,1,3464,variant_mid,12.99,10.0,2025-09-24,0,0,0,431.95,6.8,2,1,3
3465,1,3465,variant_high,14.99,15.0,2025-06-26,0,0,0,49.02,0.0,1,1,9
3466,1,3466,variant_mid,12.99,10.0,2024-10-15,1,1,0,133.7,51.0,2,1,31
3467,1,3467,variant_mid,12.99,10.0,2025-06-23,1,1,1,58.68,60.3,3,1,2
3468,1,3468,variant_mid,12.99,10.0,2024-08-07,1,0,0,90.21,47.4,4,1,7
3469,1,3469,variant_high,14.99,15.0,2025-03-28,1,1,1,71.87,52.5,1,0,7
3470,1,3470,control,9.99,0.0,2025-05-23,1,1,1,104.8,53.3,4,1,88
3471,1,3471,variant_mid,12.99,10.0,2024-06-10,0,0,0,289.13,18.5,3,1,83
3472,1,3472,variant_high,14.99,15.0,2024-07-12,1,0,0,60.08,63.3,4,0,25
3473,1,3473,variant_high,14.99,15.0,2024-04-19,0,0,0,212.2,0.0,3,1,55
3474,1,3474,variant_mid,12.99,10.0,2024-06-27,0,0,0,173.01,0.0,2,1,10
3475,1,3475,control,9.99,0.0,2025-06-12,1,0,0,20.85,70.6,1,1,45
3476,1,3476,variant_high,14.99,15.0,2024-05-23,0,0,0,84.14,6.4,1,1,12
3477,1,3477,variant_high,14.99,15.0,2025-10-25,1,1,1,72.46,40.6,3,1,69
3478,1,3478,control,9.99,0.0,2024-09-27,1,0,0,36.15,70.9,4,1,12
3479,1,3479,control,9.99,0.0,2024-08-25,1,1,1,29.41,42.1,3,1,61
3480,1,3480,control,9.99,0.0,2024-11-21,0,0,0,998.06,1.0,2,1,28
3481,1,3481,variant_mid,12.99,10.0,2025-04-19,1,1,1,57.13,68.7,2,1,87
3482,1,3482,control,9.99,0.0,2025-06-28,1,1,1,29.76,83.9,3,1,2
3483,1,3483,control,9.99,0.0,2025-05-18,0,0,0,216.02,0.0,1,0,16
3484,1,3484,variant_high,14.99,15.0,2024-04-08,1,0,0,168.55,50.8,2,1,13
3485,1,3485,control,9.99,0.0,2025-10-02,0,0,0,115.57,6.1,3,0,73
3486,1,3486,variant_high,14.99,15.0,2024-11-22,0,0,0,505.53,12.8,1,1,42
3487,1,3487,variant_mid,12.99,10.0,2025-09-28,1,1,1,182.85,39.9,3,1,17
3488,1,3488,variant_mid,12.99,10.0,2025-05-01,1,0,0,130.8,53.5,2,1,65
3489,1,3489,variant_high,14.99,15.0,2024-02-23,1,0,0,44.45,55.5,3,1,7
3490,1,3490,control,9.99,0.0,2025-02-06,0,0,0,76.45,37.5,1,1,70
3491,1,3491,control,9.99,0.0,2025-09-13,1,1,1,530.03,64.0,1,1,75
3492,1,3492,variant_mid,12.99,10.0,2025-08-01,0,0,0,96.84,18.2,5,1,25
3493,1,3493,variant_mid,12.99,10.0,2025-07-02,0,0,0,404.9,0.0,0,1,27
3494,1,3494,variant_mid,12.99,10.0,2025-11-01,0,0,0,64.98,12.5,2,1,48
3495,1,3495,variant_high,14.99,15.0,2025-03-01,0,0,0,78.18,9.5,3,1,84
3496,1,3496,variant_high,14.99,15.0,2024-06-07,0,0,0,298.1,60.4,2,1,84
3497,1,3497,control,9.99,0.0,2024-01-07,0,0,0,215.63,0.0,1,0,11
3498,1,3498,control,9.99,0.0,2025-11-13,1,0,0,1719.31,64.0,2,1,17
3499,1,3499,variant_mid,12.99,10.0,2025-05-03,1,1,0,36.11,43.0,6,0,44
3500,1,3500,variant_high,14.99,15.0,2025-10-10,0,0,0,108.81,13.2,1,1,36
3501,1,3501,control,9.99,0.0,2025-08-14,0,0,0,48.84,46.0,2,1,42
3502,1,3502,variant_mid,12.99,10.0,2024-10-05,1,1,0,357.77,80.2,3,1,14
3503,1,3503,control,9.99,0.0,2024-05-18,0,0,0,113.51,0.0,1,0,4
3504,1,3504,variant_high,14.99,15.0,2025-08-23,0,0,0,39.81,27.7,4,1,57
3505,1,3505,control,9.99,0.0,2025-09-23,1,0,0,96.62,55.9,2,1,77
3506,1,3506,variant_mid,12.99,10.0,2025-01-21,1,0,0,46.0,65.1,4,0,75
3507,1,3507,control,9.99,0.0,2024-07-05,1,1,1,39.22,52.1,3,1,28
3508,1,3508,variant_mid,12.99,10.0,2025-08-29,0,0,0,112.32,0.0,1,1,49
3509,1,3509,variant_mid,12.99,10.0,2025-09-05,0,0,0,141.25,0.0,2,1,37
3510,1,3510,variant_mid,12.99,10.0,2025-07-20,1,1,1,29.18,70.2,3,1,47
3511,1,3511,control,9.99,0.0,2025-02-06,1,0,0,84.91,64.7,2,1,46
3512,1,3512,control,9.99,0.0,2025-12-06,0,0,0,98.9,23.6,2,1,87
3513,1,3513,control,9.99,0.0,2025-11-21,1,1,1,173.55,81.9,3,1,83
3514,1,3514,variant_high,14.99,15.0,2024-06-25,0,0,0,104.3,0.0,2,1,80
3515,1,3515,variant_high,14.99,15.0,2024-09-05,0,0,0,40.82,0.0,3,0,32
3516,1,3516,control,9.99,0.0,2025-06-27,1,0,0,160.92,28.4,3,1,21
3517,1,3517,control,9.99,0.0,2024-04-24,1,1,1,432.6,91.7,1,1,0
3518,1,3518,variant_mid,12.99,10.0,2024-01-22,1,0,0,347.08,58.5,2,0,52
3519,1,3519,control,9.99,0.0,2025-01-16,1,0,0,69.52,68.7,1,1,48
3520,1,3520,variant_high,14.99,15.0,2025-11-19,1,0,0,154.91,25.1,2,1,0
3521,1,3521,variant_mid,12.99,10.0,2025-10-03,0,0,0,21.43,0.0,1,0,2
3522,1,3522,variant_high,14.99,15.0,2024-06-11,1,1,0,73.38,34.2,5,1,17
3523,1,3523,variant_mid,12.99,10.0,2024-06-16,1,1,1,157.76,47.8,2,1,50
3524,1,3524,variant_high,14.99,15.0,2024-09-29,0,0,0,670.59,31.0,2,1,88
3525,1,3525,variant_high,14.99,15.0,2025-11-25,1,1,1,13.16,71.6,2,1,0
3526,1,3526,control,9.99,0.0,2025-09-20,1,1,1,58.65,23.0,0,1,0
3527,1,3527,control,9.99,0.0,2025-11-12,1,1,1,258.41,49.8,3,1,15
3528,1,3528,variant_mid,12.99,10.0,2024-12-20,1,1,1,25.67,68.8,0,0,82
3529,1,3529,control,9.99,0.0,2024-03-06,0,0,0,40.93,0.0,2,1,32
3530,1,3530,variant_mid,12.99,10.0,2025-05-06,1,0,0,91.05,86.8,5,1,45
3531,1,3531,variant_high,14.99,15.0,2025-11-05,1,0,0,149.57,59.1,3,0,75
3532,1,3532,control,9.99,0.0,2024-10-06,0,0,0,99.01,12.4,7,0,72
3533,1,3533,variant_high,14.99,15.0,2024-07-01,0,0,0,70.53,21.1,1,1,65
3534,1,3534,control,9.99,0.0,2025-02-18,0,0,0,300.59,29.7,1,1,59
3535,1,3535,control,9.99,0.0,2024-07-01,1,1,1,76.09,60.8,3,1,73
3536,1,3536,control,9.99,0.0,2025-09-13,0,0,0,349.97,1.5,0,1,70
3537,1,3537,control,9.99,0.0,2024-10-21,1,1,0,102.56,46.7,1,1,19
3538,1,3538,control,9.99,0.0,2025-10-18,1,1,1,332.31,50.1,2,1,83
3539,1,3539,variant_high,14.99,15.0,2025-03-31,1,1,0,38.69,67.3,4,1,28
3540,1,3540,variant_mid,12.99,10.0,2024-12-08,0,0,0,369.77,0.0,5,1,38
3541,1,3541,control,9.99,0.0,2024-12-13,1,0,0,38.37,61.3,0,1,62
3542,1,3542,control,9.99,0.0,2025-06-23,1,0,0,106.39,63.4,4,1,81
3543,1,3543,variant_high,14.99,15.0,2024-07-17,0,0,0,891.47,42.7,2,1,70
3544,1,3544,control,9.99,0.0,2024-12-16,1,0,0,71.98,70.3,1,1,26
3545,1,3545,control,9.99,0.0,2025-09-24,1,1,1,144.84,60.4,3,1,88
3546,1,3546,variant_high,14.99,15.0,2025-12-06,0,0,0,105.09,0.0,1,1,24
3547,1,3547,variant_mid,12.99,10.0,2024-02-09,1,1,1,113.2,65.7,5,1,21
3548,1,3548,control,9.99,0.0,2025-06-26,0,0,0,528.3,15.6,0,1,23
3549,1,3549,variant_mid,12.99,10.0,2025-09-23,0,0,0,69.85,19.0,5,1,56
3550,1,3550,variant_mid,12.99,10.0,2024-11-27,0,0,0,222.14,0.0,5,1,47
3551,1,3551,variant_mid,12.99,10.0,2024-06-23,0,0,0,245.77,6.0,3,1,69
3552,1,3552,control,9.99,0.0,2025-01-03,0,0,0,73.81,0.0,0,1,57
3553,1,3553,variant_high,14.99,15.0,2025-10-21,0,0,0,361.12,46.7,1,0,62
3554,1,3554,variant_mid,12.99,10.0,2024-05-15,1,1,1,115.32,63.6,3,0,3
3555,1,3555,control,9.99,0.0,2024-09-07,1,1,1,51.41,43.6,2,1,16
3556,1,3556,variant_mid,12.99,10.0,2025-11-30,0,0,0,19.35,0.0,5,0,38
3557,1,3557,variant_mid,12.99,10.0,2025-05-16,0,0,0,42.45,8.6,2,1,67
3558,1,3558,variant_high,14.99,15.0,2024-07-13,1,1,0,800.45,65.6,6,1,61
3559,1,3559,control,9.99,0.0,2025-05-23,0,0,0,281.31,2.0,4,1,82
3560,1,3560,control,9.99,0.0,2024-05-28,0,0,0,197.78,5.4,2,0,52
3561,1,3561,variant_high,14.99,15.0,2025-06-20,1,1,0,65.89,51.1,7,0,74
3562,1,3562,control,9.99,0.0,2024-11-26,0,0,0,506.47,41.9,3,1,69
3563,1,3563,control,9.99,0.0,2025-10-06,1,1,0,112.25,63.8,1,1,67
3564,1,3564,variant_high,14.99,15.0,2025-07-04,0,0,0,104.36,0.0,6,1,77
3565,1,3565,variant_high,14.99,15.0,2024-04-12,1,0,0,40.99,32.3,3,0,89
3566,1,3566,variant_mid,12.99,10.0,2025-05-30,0,0,0,72.71,1.5,3,0,74
3567,1,3567,variant_mid,12.99,10.0,2025-05-05,1,0,0,177.96,62.1,5,1,42
3568,1,3568,variant_mid,12.99,10.0,2024-07-12,0,0,0,82.59,32.6,4,1,25
3569,1,3569,variant_high,14.99,15.0,2025-01-12,1,1,0,65.84,64.4,3,1,83
3570,1,3570,variant_mid,12.99,10.0,2024-07-15,0,0,0,120.31,0.0,1,1,3
3571,1,3571,variant_mid,12.99,10.0,2025-06-23,0,0,0,245.27,5.9,3,1,28
3572,1,3572,variant_high,14.99,15.0,2024-06-23,0,0,0,64.14,35.8,3,0,11
3573,1,3573,control,9.99,0.0,2024-11-08,1,1,1,84.26,60.2,3,1,58
3574,1,3574,variant_mid,12.99,10.0,2025-03-18,0,0,0,73.34,0.0,5,1,24
3575,1,3575,variant_high,14.99,15.0,2024-02-19,0,0,0,36.27,24.6,4,1,29
3576,1,3576,variant_mid,12.99,10.0,2025-12-13,1,1,1,153.23,40.5,4,1,50
3577,1,3577,variant_mid,12.99,10.0,2024-02-17,0,0,0,16.56,25.8,4,0,30
3578,1,3578,control,9.99,0.0,2025-10-12,0,0,0,118.76,24.7,4,1,31
3579,1,3579,variant_mid,12.99,10.0,2025-05-10,0,0,0,49.66,24.4,3,1,36
3580,1,3580,variant_mid,12.99,10.0,2025-01-06,0,0,0,69.96,0.0,0,1,76
3581,1,3581,variant_high,14.99,15.0,2025-01-11,1,0,0,110.09,53.7,4,1,68
3582,1,3582,control,9.99,0.0,2024-10-12,1,0,0,41.65,74.0,0,1,11
3583,1,3583,variant_high,14.99,15.0,2025-06-27,1,1,1,172.71,79.6,4,1,89
3584,1,3584,control,9.99,0.0,2024-10-17,1,1,0,52.69,97.5,0,1,85
3585,1,3585,variant_high,14.99,15.0,2025-01-20,1,0,0,417.39,60.3,6,1,8
3586,1,3586,variant_mid,12.99,10.0,2025-08-14,0,0,0,62.81,29.5,4,1,81
3587,1,3587,variant_mid,12.99,10.0,2025-05-08,1,0,0,204.18,65.2,1,1,58
3588,1,3588,variant_high,14.99,15.0,2025-05-02,0,0,0,252.32,0.0,4,1,31
3589,1,3589,variant_mid,12.99,10.0,2025-03-02,0,0,0,108.53,0.0,2,1,71
3590,1,3590,control,9.99,0.0,2024-02-12,1,0,0,350.18,41.6,3,0,0
3591,1,3591,variant_mid,12.99,10.0,2024-02-24,1,0,0,453.54,51.0,1,1,40
3592,1,3592,variant_mid,12.99,10.0,2024-03-01,0,0,0,81.19,0.0,1,0,74
3593,1,3593,variant_high,14.99,15.0,2024-07-24,0,0,0,39.43,11.5,2,1,32
3594,1,3594,variant_mid,12.99,10.0,2024-12-17,0,0,0,34.05,3.7,1,1,89
3595,1,3595,control,9.99,0.0,2024-07-06,1,0,0,223.13,60.3,4,1,12
3596,1,3596,variant_mid,12.99,10.0,2025-02-06,1,1,0,40.96,74.1,0,1,1
3597,1,3597,variant_mid,12.99,10.0,2025-10-13,0,0,0,92.21,18.8,0,1,18
3598,1,3598,variant_mid,12.99,10.0,2025-12-07,1,1,1,113.15,56.1,5,1,11
3599,1,3599,variant_high,14.99,15.0,2025-05-02,0,0,0,220.14,0.0,2,1,61
3600,1,3600,control,9.99,0.0,2024-04-15,0,0,0,148.48,0.0,0,1,78
3601,1,3601,variant_mid,12.99,10.0,2025-07-16,1,0,0,21.36,50.7,0,1,79
3602,1,3602,variant_high,14.99,15.0,2025-08-29,1,1,0,31.56,54.9,3,1,84
3603,1,3603,control,9.99,0.0,2025-08-01,1,1,1,12.05,70.1,4,1,19
3604,1,3604,variant_mid,12.99,10.0,2025-10-31,0,0,0,121.48,0.0,6,1,0
3605,1,3605,variant_high,14.99,15.0,2024-01-07,0,0,0,20.13,0.0,2,1,52
3606,1,3606,control,9.99,0.0,2024-10-11,1,1,0,151.53,30.6,2,1,73
3607,1,3607,variant_mid,12.99,10.0,2025-03-21,1,1,0,54.4,48.9,1,1,86
3608,1,3608,variant_mid,12.99,10.0,2024-04-30,0,0,0,330.24,0.0,3,0,22
3609,1,3609,control,9.99,0.0,2024-10-27,0,0,0,188.57,31.2,4,1,81
3610,1,3610,variant_high,14.99,15.0,2024-07-09,0,0,0,64.43,0.0,2,1,62
3611,1,3611,control,9.99,0.0,2024-06-11,1,0,0,47.57,99.6,3,1,71
3612,1,3612,variant_high,14.99,15.0,2025-05-14,1,1,0,43.39,46.6,2,1,15
3613,1,3613,variant_mid,12.99,10.0,2025-05-16,1,1,0,20.61,70.7,0,1,15
3614,1,3614,control,9.99,0.0,2024-03-06,1,0,0,40.14,54.3,2,1,49
3615,1,3615,control,9.99,0.0,2025-05-24,1,0,0,273.56,37.8,5,1,34
3616,1,3616,variant_high,14.99,15.0,2025-10-14,1,1,0,29.04,31.3,7,1,0
3617,1,3617,variant_mid,12.99,10.0,2024-02-02,1,1,1,78.76,52.7,0,1,89
3618,1,3618,control,9.99,0.0,2025-07-09,0,0,0,113.94,7.2,1,1,59
3619,1,3619,control,9.99,0.0,2025-06-01,0,0,0,150.93,0.0,1,0,53
3620,1,3620,variant_mid,12.99,10.0,2025-08-12,1,1,0,25.76,50.1,2,1,13
3621,1,3621,control,9.99,0.0,2025-12-13,0,0,0,29.35,0.0,4,1,49
3622,1,3622,variant_high,14.99,15.0,2025-06-24,1,0,0,63.76,68.7,3,1,60
3623,1,3623,control,9.99,0.0,2024-10-01,1,0,0,93.47,75.1,2,0,20
3624,1,3624,control,9.99,0.0,2024-04-20,0,0,0,37.63,0.0,0,1,30
3625,1,3625,variant_mid,12.99,10.0,2025-10-22,0,0,0,56.87,3.0,4,1,27
3626,1,3626,control,9.99,0.0,2025-07-06,0,0,0,182.66,28.1,1,1,30
3627,1,3627,variant_high,14.99,15.0,2024-11-22,0,0,0,63.06,0.0,1,0,18
3628,1,3628,variant_high,14.99,15.0,2025-03-28,0,0,0,676.83,6.8,5,1,61
3629,1,3629,variant_mid,12.99,10.0,2025-02-11,0,0,0,45.76,0.0,1,1,32
3630,1,3630,variant_high,14.99,15.0,2024-02-26,1,1,0,154.82,99.6,3,1,61
3631,1,3631,variant_high,14.99,15.0,2024-07-14,0,0,0,13.37,0.0,2,1,88
3632,1,3632,control,9.99,0.0,2024-08-14,1,1,0,422.2,28.0,0,1,11
3633,1,3633,control,9.99,0.0,2025-03-30,1,0,0,105.1,61.5,0,1,14
3634,1,3634,variant_mid,12.99,10.0,2024-11-05,0,0,0,29.78,8.1,4,1,0
